,Model
2025,"Ethan Hawke, Luke Evans, Alice Eve, Brendan Gleeson, Bela Lugosi, Hannah Shakespeare, Ben Livingston, Ulli Lommel"
11364,"Western, Drama"
3386,"Comedy, Documentary"
2334,"Gottfried Reinhardt, Kirk Douglas"
2183,"Western, Drama"
8749,English
5769,Not provided in the context.
9703,"Drama, Crime"
8771,"Drama, Comedy, Documentary"
10198,"Geena Davis, Lori Petty, Madonna"
5999,"Ingmar Bergman, Roman Polanski"
7176,"Dennis Palumbo, Norman Steinberg"
5955,"Crime, brian de palma, No Reservations, Black Snake Moan, The Departed, The Maltese Falcon, The Hound of the Baskervilles, Brooklyn's Finest, Harlem Nights, Reservoir Dogs, The Untouchables, The Big Lebowski, The Place Beyond the Pines, House of Women, Donnie Brasco, Portrait in Black, Jackie Brown, American Gigolo, Harry Brown, The Boondock Saints, The Amazing Dr. Clitterhouse, The Unholy Three, The Strange Affair, Edge of Darkness, The Unknown Woman, Eastern Promises, Série noire, Kaleidoscope, Bunraku, The Honeymoon Killers, Prince of the City, Eye of the Devil, The Candy Snatchers, Lord of War, Intermission, The Secret Six, The Crime of Monsieur Lange, The Bridge to Nowhere, The Fatal Hour, The League of Gentlemen, Gangs of New York, Loving Annabelle, Crime of Passion, Comedy of Power, The Adventures of Arsène Lupin, The Living and the Dead, Off the Black, Southland Tales, King Leopold's Ghost, The Homesman, Snakes on a Plane, Ladies They Talk About, The Friends of Eddie Coyle, Thank You for Smoking, Bonnie and Clyde, The Benchwarmers, Dreamgirls, The Resident, You're Not You, 30 Days of Night, Casualties of War, Boys Don't Cry, In the Company of Men, Scary Movie 4, This Film Is Not Yet Rated, Taxi Driver, Once Upon a Time in America, Wild Things, Mozart and the Whale, The Faculty, Collateral, Beautiful Creatures, In Good Company, Manhattan Melodrama, Mad Money, The Jericho Mile, The Lincoln Lawyer, The Sweeney, Circus, Killing Them Softly, Winter of Frozen Dreams, Trixie, Kiss of Death, Nina's Heavenly Delights, Antibodies, Kiss the Girls, Life of Crime, Eye for an Eye, The Whole Nine Yards, Henry's Crime, Boiler Room, Brooklyn Rules, The Long Dark Hall, Sleeping Dogs Lie, Girl in the Cadillac, The Raven, Miami Vice, Bad Lieutenant, Rent-a-Cop, Shottas, Nine Queens, Pale Flower, Traces of Red, The Whole Ten Yards, Catch Me If You Can, The Kiss of Evil, Miss Potter, The Lincoln Lawyer, The Sweeney, Circus, Killing Them Softly, Winter of Frozen Dreams, Trixie, Kiss of Death, Nina's Heavenly Delights, Antibodies, Kiss the Girls, Life of Crime, Eye for an Eye, The Whole Nine Yards, Henry's Crime, Boiler Room, Brooklyn Rules, The Long Dark Hall, Sleeping Dogs Lie, Girl in the Cadillac, The Raven, Miami Vice, Bad Lieutenant, Rent-a-Cop, Shottas, Nine Queens, Pale Flower, Traces of Red, The Whole Ten Yards, Catch Me If You Can, The Kiss of Evil"
2442,"2010, 1984"
3024,Hayao Miyazaki
4123,"2008, 1941, 2010 (The Curious Case of Benjamin Button, Fight Club, The Girl with the Dragon Tattoo)"
13903,"Ben Whishaw, Abbie Cornish"
11200,"Ben Mezrich (written by The Social Network, which was directed by David Fincher)"
13489,"2013, 2010"
13135,Zak Penn
7702,"2011 (Piranhaconda, Return of the Fly)"
12624,"Terry Gilliam (director of The Fisher King) did not write the movies he directed, but the screenplay for The Fisher King was written by Richard LaGravenese. However, the question asks for the person who wrote the movies directed by the director of The Fisher King, which is not applicable in this context. Therefore, no answer can be provided for this question based on the given context."
3508,"Drama, Thriller"
13433,Greg Glienna
11341,Dan Fogelman
11876,"Walter Karig, David Fincher"
5144,"Comedy, Drama"
7787,"The films released in 1979, which were directed by Ronald Neame, also directed The Odessa File."
339,Agatha Christie
9845,Oliver Stone
9995,"Action, Crime, Exploitation"
5483,"Carlo Collodi, Steve Barron, Robert Louis Stevenson"
6532,Joseph L. Mankiewicz
9021,Henry King
13171,1997
14130,"Mercedes Morán, Carlos Belloso, María Alche, Alejandro Urdapilleta, Lucrecia Martel (also starred in The Headless Woman written by her)"
2081,English
5234,"Ivar Brogger, Samantha Robson, Rupert Evans"
11885,Comedy
1714,Michael Crichton
13219,"1957, 1957, 1957 (First Men in the Moon, The Tarnished Angels, The Giant Claw)"
102,Forest Whitaker
8879,Cormac McCarthy
2301,Gregory Hoblit
4106,"Phillip Noyce, Wesley Strick, Leslie Charteris (not directed movies)"
3098,"Greek, English"
14005,"German, Tibetan, German"
5407,Richard Curtis
3063,"Horror, Gothic"
7145,"1981, 1985"
2616,Buddy Giovinazzo
5046,"Drama, Crime"
13147,"Sci-Fi, Adventure"
4229,2003
9341,"English, Zulu"
12133,"2007, 2009"
7203,"Documentary, Drama"
2232,Greek (Dogtooth)
5221,"English, French"
4139,"1963, 2006, 2010"
13302,There is no mention of films starred by actors in [Donovan's Echo] in the provided context.
14098,Luis Mandoki
10619,"Isaac Bashevis Singer, as per the context provided."
3355,"Drama, Comedy, Romance, Thriller, Historical, Biographical"
13721,"Lucie Aubrac, Aaron Sorkin (The Social Network)"
8543,"1934, 1950, 1969, 1981, 1990, 2012, 2014"
3837,"October 2, 1980 (Disco Godfather), December 18, 1980 (The Nude Bomb), October 1, 1981 (The Incredible Hulk)"
3822,"Don Siegel, Ron Howard"
6517,"1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 195"
11467,English
708,"Drama, Passion of Mind, Passion of Love, A Beautiful Mind, Crime of Passion, Good Will Hunting, Imitation of Life, Fried Green Tomatoes, Steel Magnolias, Of Human Hearts, The Imitation Game, Forrest Gump, The Departed, Bride of the Wind, The Curious Case of Benjamin Button, The Last Temptation of Christ, Flight of the Phoenix, Music of the Heart, Driving Miss Daisy, In Two Minds, Little Miss Sunshine, The Beguiled, Passion Flower, Sense and Sensibility, The Notebook, The Flight of the Phoenix, Cinema Verite, Hedwig and the Angry Inch, The Fountain, Death of a Salesman, Where the Heart Is, The Three Musketeers, Liberal Arts, Eat Pray Love, Fahrenheit 451, The Shawshank Redemption, The Lonely Passion of Judith Hearne, Sleeping Beauty, The Last Movie, Places in the Heart, All This, and Heaven Too, American Beauty, Days of Heaven, Whisper of the Heart, United 93, Eye of the Tiger, Cruel Intentions 2, The Loves of Carmen, A Thousand Words, The Five Senses, Beyond Rangoon, The Descendants, The Breakfast Club, The English Patient, Menace II Society, The Best Exotic Marigold Hotel, The Pursuit of Happiness, The Green Mile, Moulin Rouge, Boogie Nights, The Dreamlife of Angels, Voyage of the Damned, Vicky Cristina Barcelona, The Sisterhood of the Traveling Pants, The Heart of Me, To Kill a Mockingbird, Of Love and Shadows, Gran Torino, The Sunset Limited, Donnie Darko, A Short Film About Love, Cinema Paradiso, The Million Dollar Hotel, A Star Is Born, The Field, These Three, The Fault in Our Stars, The Kite Runner, The Oscar, Mad Dog and Glory, Citizen Kane, Lawrence of Arabia, The Mill and the Cross, The Place Beyond the Pines, Being John Malkovich, The Life Aquatic with Steve Zissou, The School of Flesh, Cool Hand Luke, Dangerous Liaisons, Les Misérables, Human Nature, Oscar and Lucinda, Love Field, Children of Heaven, The Outsiders, The Prince of Tides, Mr. Holland's Opus, The Passionate Friends, The Bad and the Beautiful, Dallas Buyers Club, Fruitvale Station, In Love and War, The Dreamers, From the Clouds to the Resistance, The Quiet Man, Slumdog Millionaire, Scarface, To the Wonder, The Ides of March, Love Is a Many-Splendored Thing, The Fire Within, Beyond the Stars, The Thing Called Love, The Actress, The Intouchables, Life of Pi, Anna Karenina, Cavalcade, The Valley of Decision, The Pianist, Edge of Madness, Chariots of Fire, The Grapes of Wrath, Inherent Vice, The Secret Life of Zoey, Six Degrees of Separation, Dangerous Minds, Syndromes and a Century, The Bridges of Madison County, Dirty Dancing, The Girl with the Dragon Tattoo, Cruel Intentions 3, The Wonders, The Merchant of Venice, Heart of a Lion, The Normal Heart, Dead Poets Society, American Hustle, Brokeback Mountain, Shakespeare in Love, Erin Brockovich, The Last Angry Man, The Brotherhood, The King's Speech, Charlie Wilson's War, The Blind Side, Top Gun, Stations of the Cross, The Wings of the Dove, Communion, The Free Will, American Gigolo, Delicacy, The Human Comedy, Torch Song Trilogy, Fifty Shades of Grey, Edward Scissorhands, Requiem for a Heavyweight, The Illusionist, The Theory of Everything, Cyrano de Bergerac, The Man in the Moon, The Karate Kid, The Squid and the Whale, The Bucket List, The Other Side of Heaven, The Last Valley, Autumn Sonata, Eyes of an Angel, Higher Learning, It's a Wonderful Life, Raging Bull, Five Easy Pieces, J. Edgar, Frances Ha, The Darjeeling Limited, The Killing Fields, The Five Heartbeats, Pan's Labyrinth, Familiar Ground"
4075,Benny Chan
6505,"2007, The Hunting Party, The Savages, Fugitive Pieces, The Canal, Rush Hour 3, The Assassination of Jesse James by the Coward Robert Ford, The Girl in the Park, The Man from London, The Condemned, The Warlords, Ratatouille, The Poughkeepsie Tapes, Eastern Promises, Diary of the Dead, Hotel Chevalier, The Lookout, Welcome to the Jungle, Blades of Glory, Watching the Detectives, The Diving Bell and the Butterfly, Bee Movie, Shoot on Sight, The Darjeeling Limited, No Country for Old Men, Lions for Lambs, The Girl by the Lake, The Babysitters, The Duchess of Langeais, Nancy Drew, In the Land of Women, American Zombie, The Great Debaters, Dead Silence, I Am Legend, Trumbo, The Pixar Story, The Orphanage, The Hitcher, Mama's Boy, The Witnesses, Lars and the Real Girl, The Kite Runner, The Living Wake, Side by Side, Love in the Time of Cholera, The Da Vinci Code, Mad Detective, 88 Minutes, War, Inglourious Basterds, The Flock, The Enemies of Reason, The Man from Earth, Encounters at the End of the World, The Brave One, The Mist, The Invasion, Eagle vs Shark, Halloween, The Simpsons Movie, Coco Before Chanel, Perfect Stranger, Days of Darkness, 30 Days of Night, The Love of Siam, Breakfast with Scot, High School Musical 2, He Was a Quiet Man, August Rush, Crows Zero, Firehouse Dog, Defenders of Riga, The World Unseen, The Brothers Solomon, Mr. Brooks, Kiss the Bride, The War on Democracy, Mr. Woodcock, The Jane Austen Book Club, The Last Legion, Actrices, The Brave One, The Water Horse, My Winnipeg, The Education of Charlie Banks, Charlie Bartlett, The Nines, Transformers, Sex and Death 101, Disturbia, The Radio Pirates, Captivity, Lucy, Eye in the Sky, Married Life, Outlaw, Snow Angels, The Kingdom, Chicago 10, Battle for Terra, Daddy's Little Girls, The Life Aquatic with Steve Zissou, Great World of Sound, Hannah Takes the Stairs, Sex and Breakfast, Lost in Beijing, Quiet City, War, An American Crime, California Dreamin', Hitman, Earth, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The Girl, The Canal, The"
8358,"2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 200"
9241,"Drama, Horror"
6017,"2009, 1981, 2012"
6977,"Alec Baldwin, Toni Collette, and Dianne Wiest"
1253,"The Fast and the Furious, Men in Black II, The Pirates of Blood River, The Bourne Supremacy, Casino Royale, The Bourne Ultimatum, The Bourne Identity, The Bourne Legacy, 2 Fast 2 Furious, Chennai Express, Indiana Jones and the Last Crusade, Die Hard 2, Skinwalkers, Kung Fu Hustle, Starship Troopers, Dirty Harry, Raiders of the Lost Ark, Kung Fu Panda 2, Live Free or Die Hard, The Hunt for Red October, Crouching Tiger, Hidden Dragon, Streets of Blood, War of the Dead, La Femme Nikita, Logan's Run, Blood, Guts, Bullets and Octane, Tears of the Black Tiger, Ultraviolet, Kung Fu Panda, Van Helsing, Snow White and the Huntsman, Top Gun, American Sniper, John Wick, The Avengers, The Extraordinary Adventures of Adèle Blanc-Sec, Death Wish 3, Death Wish II, Casablanca Express, Shanghai Noon, Mad Max Beyond Thunderdome, The Expendables 3, Lethal Weapon 2, Star Trek Into Darkness, All the Queen's Men, Eye of the Tiger, V for Vendetta, In the Blood, Black Dynamite, Jungle Book, The Expendables 2, The Fifth Element, Tarzan the Ape Man, Hard Boiled, The Poseidon Adventure, The Green Hornet, Lethal Weapon 3, Dracula Untold, The Expendables, St. Ives, Pacific Rim, Rambo III, Tarzan's Greatest Adventure, Spider-Man, Yamla Pagla Deewana 2, Lethal Weapon 4, Midnight Run, RoboCop 2, John Carter, The Man with the Golden Gun, Tarzan and the Lost City, Miami Vice, Hollywood Homicide, Rush Hour 2, Beverly Hills Cop II, Once Upon a Time in Mexico, The Forbidden Kingdom, Die Hard, First Blood, Rush Hour 3, Kingdom of Heaven, Black Dawn, Red Sonja, Beverly Hills Cop III, Street Kings, Jurassic Park III, RoboCop 3, Iron Man, Demolition Man, Fantastic Four, Savage Streets, A Good Day to Die Hard, The Maze Runner, Daredevil, The Dukes of Hazzard, Mad Max, House of the Rising Sun, The Karate Kid, Black Rain, Uptown Saturday Night, Ghosts of Mars, Green Lantern, American Ninja, Lethal Weapon, Disco Godfather, Wake of Death, Screamers, Bad Boys II, Crime Story, The Hurt Locker, Dabangg 2, Action, Amar Akbar Anthony, 2008 release_year Extreme Movie, Death Race 2, Mortal Kombat, Thoughtcrimes, Karan Arjun, Gorgeous, Streets of Fire, The Brides of Fu Manchu, The Final Cut, RoboCop, Max Payne, The Count of Monte Cristo, Hell and High Water, The Mark of Zorro, Predators, Race, Charlie's Angels, The Scorpion King, Flight of Fury, Darkman, Teenage Mutant Ninja Turtles, Tropic Thunder, The League of Extraordinary Gentlemen, Sahara, Akira, Pineapple Express, Dhoom, Gangster Squad, Olympus Has Fallen, Fatal Beauty, Ghajini, Trancers II, Kick-Ass 2, Phantasm II, Superman Returns, The Lone Ranger, Terminator Salvation, The Fugitive, Original Gangstas, High Heels and Low Lifes, Iron Sky, The Other Guys, Beau Geste, Fast Five, Young Guns, Wild Wild West, Sucker Punch, Death Race 2000, Beverly Hills Cop, Assault on Precinct 13, Fist of the North Star, 21 Jump Street, Assault on Precinct 13, Fist of the North Star, 21 Jump Street, Revenge of the Green Dragons, Hard Rain, Wild Geese II, Leatherheads, Once Upon a Time in Shanghai, Killers, Miracle Mile, The Crow, The Towering Inferno, Blood Out, Spiritual Kung Fu, The Guns of Navarone, Showtime,"
9514,Sophie Fiennes (The Pervert's Guide to Ideology)
2012,"1973, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 199"
181,"Peter Masterson, Robert Louis Stevenson"
8655,"Dominic Sena, David Duchovny, Sophie Fiennes"
11109,Enzo G. Castellari
4685,2001
4829,"Drama, Romance"
7249,"Love, Wedding, Comedy, Drama"
11401,"Comedy, Drama"
9205,"John G. Avildsen directed Out for Justice, and he is known for genres like Drama, Action, and Crime."
8689,"Stelios Mainas, Steve Cochran, and Irene Papas"
6092,"1949, 1950, 1941, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 1949, 194"
11946,"Morgan Freeman, Kevin Spacey, Justin Timberlake"
9742,"The Great Gatsby, The Departed, Schindler's List, The Good Lie, The Great Lie, The Green Mile, Lawrence of Arabia, Edward Scissorhands, Sleeping Beauty, The Magnificent Ambersons, The Bad and the Beautiful, Gran Torino, Death of a Salesman, The Curious Case of Benjamin Button, Cinema Paradiso, Frances Ha, The Darjeeling Limited, The Fountainhead, The Lonely Passion of Judith Hearne, The Flight of the Phoenix, La Dolce Vita, Telling Lies in America, The Illusionist, Steel Magnolias, Inside Llewyn Davis, The Beaver Trilogy, Syndromes and a Century, The Towering Inferno, Five Easy Pieces, Moulin Rouge, Sense and Sensibility, The Hundred-Foot Journey, Hedwig and the Angry Inch, Of Love and Shadows, Comedy of Innocence, Bride of the Wind, Imitation of Life, The Second Best Exotic Marigold Hotel, American Beauty, Les Misérables, The Prince of Tides, The Five Senses, The Merchant of Venice, Who's Afraid of Virginia Woolf?, Field of Dreams, The Great Buck Howard, At Play in the Fields of the Lord, Norwegian Wood, The Gallant Hours, Dangerous Liaisons, The Crucible, Being John Malkovich, The Last Movie, Four Nights of a Dreamer, The Oscar, The Picture of Dorian Gray, Titanic, In the Electric Mist, United 93, Frost/Nixon, The Cabin in the Cotton, Legends of the Fall, The Notebook, Cruel Intentions 2, Forrest Gump, Judgment at Nuremberg, The Last of Robin Hood, The Last Temptation of Christ, The Deep End of the Ocean, The Proud and the Beautiful, J. Edgar, Midnight in the Garden of Good and Evil, The Place Beyond the Pines, The Diary of Anne Frank, The Man from Elysian Fields, The Man Who Knew Infinity, The Revenant, The Martian, Arrival, Blade Runner 2049, Dunkirk, The Shape of Water, First Man, Roma, The Irishman, Joker, 1917, Mank, The Trial of the Chicago 7, Nomadland, The Power of the Dog, West Side Story, The Tragedy of Macbeth, The Lost Daughter, The Fabelmans, Top Gun: Maverick, Avatar: The Way of Water, Elvis, The Batman, Black Panther: Wakanda Forever, Ant-Man and the Wasp: Quantumania, The Super Mario Bros. Movie, The Little Mermaid, Indiana Jones and the Dial of Destiny, Mission: Impossible - Dead Reckoning Part One, Mission: Impossible - Dead Reckoning Part Two, The Flash, Aquaman and the Lost Kingdom, Shazam! Fury of the Gods, The Marvels, Guardians of the Galaxy Vol. 3, Spider-Man: Across the Spider-Verse Part One, Spider-Man: Across the Spider-Verse Part Two, The Hunger Games: The Ballad of Songbirds and Snakes, Avatar 2: The Way of Water, The Hunger Games: The Ballad of Songbirds and Snakes, The Hunger Games: Mockingjay - Part 1, The Hunger Games: Mockingjay - Part 2, The Hunger Games, Catching Fire, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hunger Games, The Hung"
12652,Jack Sholder
7717,"Action, Horror"
6125,"1956, 1984"
13775,"Comedy, Romance"
4367,"Comedy, War"
2746,"David Fincher, Michael Bay"
13488,"English, German"
11902,[Not specified in the context]
8361,Donald Crisp
5477,"French, German"
4064,"Edward Bernds, Christopher Lee"
11601,"1983, 1990, 1934, 1950, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 1983, 198"
4870,Scott Parker
2019,"Comedy, Mystery"
10421,"German, Italian"
10066,"1994, 2005"
2483,"2005, 1950, 1981, 1990, 2005, 1941, 2005, 1981, 2005, 1950, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 2005, 200"
9849,"1997, 2008 (Youth in Revolt, Cedar Rapids, Alexander and the Terrible, Horrible, No Good, Very Bad Day)"
