,Model
1683,"Dustin Hoffman, Yuri Kolokolnikov, and Jared Harris (2019 miniseries) | Richard Roxburgh, Helena Bonham Carter, and Sam Neill (2008 film)"
1688,"Linda Darnell, Cornel Wilde, Jeff Chandler, Richard Carlson, Dennis O'Keefe, Peter Lawford, George Sanders, Agnes Moorehead, John Sutton, and Cameron Mitchell"
1691,"Robert Evans, Peter Bart, and various archival footage actors (e.g., Faye Dunaway, Warren Beatty, and others)"
1726,"Mark Ruffalo, Tim Robbins, and Darren Criss (some actors in Humboldt County)"
1730,"Stewart Granger, Deborah Kerr, and Richard Carlson"
1732,"Yul Brynner, Malcolm McDowell, and Rade Serbedzija"
1747,"Jamie Foxx, Kevin Bacon"
1758,"Vincent Price, Boris Karloff, Peter Lorre, Jack Nicholson (1963 version) | John Cusack (2012 version)"
1765,Mia Thermopolis (played by Lindsay Lohan) and Alice (played by Christina Ricci)
1768,"Judi Dench, Lotte Lenya, and June Foray (different productions)"
1780,"Jack Klugman, Lee Remick"
1791,"John Sayles, Meredith Salenger, Louis Gossett Jr."
1793,"Danny Trejo, Mel Gibson, Sofía Vergara, Amber Heard, Charlie Sheen, Lady Gaga, Walton Goggins, Demián Bichir, Michelle Rodriguez, Antonio Banderas, Vanessa Hudgens, Cuba Gooding Jr., William Sadler, Marko Zaror, Alexa Vega, DJ Cotrona, Tom Savini, Nancy Louise Jean, Micahel Fassbender, Alexandra Daddario, Edward James Olmos, Jessica Alba, Rosie Perez, Dougray Scott, Marissa Tomei, Mark Burnham, Vondie Curtis-Hall, Jonny Weston, Noel Gugliemi, Tom Jane, Marley Shelton, Cuba Gooding Jr., and Michelle Rodriguez."
1794,Jonathan Scarfe
1795,"Emile Hirsch, Billy Campbell, Katheryn Winnick, David Milan, and Michael Greyeyes"
1803,"Alan Bennett, Gary Oldman, Vanessa Redgrave, Wallance Shawn, Adrian Scarborough, Fiona Shaw, Jim Broadbent, Peter Capaldi, Judi Dench, Alfred Molina, Simon Callow, Katrin Cartlidge, Michael Maloney, Lindsay Duncan, Emily Woof, Tom Wilkinson, Juliet Stevenson, Peter Wight, Stephen Fry, Jim Carter, Penelope Wilton, Richard E. Grant, Peter Capaldi, Peter Hotgson, Bernard Hill, David Haig, Mark Gatiss, John Wood, Richard Johnson, Bill Paterson, Michael Gambon, Celia Imrie, Imelda Staunton, Michael Culkin, Derek Jacobi, Judy Parfitt, Simon Chandler, Stephen Moore, John Sessions, Roger Lloyd Pack, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel, John Woodvine, John Standing, David Bamber, Timothy West, John Shrapnel"
1807,Kellan Lutz
1825,"Lee Byung-hun, Yoo Ah-in, and Bae Doona"
1833,"Dong-gun Jang, Tim Roth, and Rufus Sewell"
1835,"Willem Dafoe, Judy Davis, Miranda Richardson, Vondie Curtis-Hall, and Jude Law"
1864,"Peter Ustinov, Tom Walls, or Donald Houston (depending on the film)"
1877,"Jack Nicholson, Sean Penn, and Mary Louise Parker"
1880,"Sarah Paulson, Jonas Chernick, and Helena Mattsson"
1891,"Emma Roberts, Chloe Bennet, Matt Bush, Dermot Mulroney, Timothy Simons, Lana Condor, and Alexandra Shipp"
1897,"Martin Lawrence, Vanessa Hudgens (remake)"
1901,"Yul Brynner, Richard Carlson, Robert Clarke, Leo Genn, Walter Slezak, Arnold Moss, Robert Strauss, William Schallert, John Agar, Hugh Marlowe"
1915,"Elijah Wood, Jonny Lee Miller, and Courtney Love (1993 version) | Bruce Davison, Edward Hibbert, and Jason Spevack (2000 TV version)"
1937,"Max von Sydow, Ellen Burstyn, Linda Blair, Jason Miller, Lee J. Cobb, Kitty Winn, Jack MacGowran, William O'Malley, Merry Malick, and Fred Draper."
1941,"John Leguizamo, Isabella Rossellini, Tim Roth, Judy Greer, and Chevy Chase"
1965,"Robert Redford, James Gandolfini, Mark Ruffalo, Stacy Keach, Clifton Collins Jr."
1981,"Tim Roth, Tupac Shakur, Thandie Newton"
2012,"Dawn Wiener, played by Heather Matarazzo, is the main character in the movie [Welcome to the Dollhouse]."
2013,"Hayley Mills, Hywel Bennett, and Donald Pleasence"
2020,"Regiss Hanzi Ferguson, Joel Kinnaman, Matias Varela, Fares Fares, Lisa Henni, Dragomir Mrsic, and Jens Hulten."
2025,Sandra Bullock | Ben Affleck
