,Model
2236,"Bernie Mac, Josh Lucas, Derek Luke, Austin Nichols, Meyers Leonard, Ryan Gosling, Jon Voight, Shawn Marion, Rosanna Arquette, Rasheed Wallace, Courtney Burr, Michael Clarke Duncan, Steve Harris, Danny Nucci, Dean Cain, Avery Brooks, Michael Jace, Dwight Howard, Tim McIntire, Leonardo Nam, Cedric the Entertainer, Nick Nolte, Michael Ealy, Vivica A. Fox, Lonnie Bedford, Troy Garity, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins Jr., J.D. Walsh, J.K. Simmons, C. Thomas Howell, Clifton Collins"
2245,"Spencer Tracy, Fredric March, Gene Kelly, Dick York, Claude Akins, Torin Thatcher, Paul Stewart, John McIntire, Donna Anderson, Beatrice Straight, Robert Webber, Jack Kruschen, Mildred Dunnock, Melvyn Douglas, Ed Begley, Walter Burke, Harry Morgan, James Best, Carleton Young, Jack Warden, William Windom, Scatman Crothers, Charles B. Fitzsimons, Charles W. Short, Robert Easton, William Schallert, Robert Webber, Jack Kruschen, Mildred Dunnock, Melvyn Douglas, Ed Begley, Walter Burke, Harry Morgan, James Best, Carleton Young, Jack Warden, William Windom, Scatman Crothers, Charles B. Fitzsimons, Charles W. Short, Robert Easton, William Schallert"
2249,"Bonnie Somerville, Shelley Long, Mark Feuerstein, Jordan Bridges, Debra Messing, Kevin Dillon, John Corbett, Anna Gunn, Penny Johnson Jerald, Samantha Shelton, Jessica Hecht, Kevin Nealon, Amy Sedaris, David Alan Basche, and Bradley Whitford"
2251,Jason Statham | Ryan Phillippe | Wesley Snipes
2254,Vin Diesel
2260,"Dwayne Johnson, Kevin Sorbo"
2270,"Adam Sandler, Drew Barrymore"
2273,"Chow Yun-fat, Jackie Chan, Sammo Hung, Maggie Cheung, Rosamund Kwan"
2286,"Carla Gugino, Matthew Fenwick, Wentworth Miller, Garret Dillahunt, Regina Hall, Isaiah Washington, Kiele Sanchez"
2288,Adam Sandler
2304,"John Lithgow, Melinda Dillon, Kevin Peter Hall, Bruce A. Young, Margaret Langrick, David Suchet, and William Zabka"
2337,"Loene Carmen, Ben Mendelsohn, Jon Blanchard, Yvonne Ford, Sharee Wilson, Colin Friels, David Field, John Hargreaves, Judy Morris, John Jarratt, Kris McQuade, John Meillon, David Wenham, John Wood, and Peter Carroll"
2340,Isabelle Huppert | Michael Lonsdale
2358,"Phong Le, Tran Nu Yen-Khe, and Le Long Phiong acted in the movie [The Scent of Green Papaya]."
2360,"Zooey Deschanel, James Marsden, William H. Macy, Jessica Alba, and Rebel Wilson"
2362,Robert Pattinson | Uma Thurman | Kristin Scott Thomas
2375,"Orson Welles, Adolfo Celi, and Linda Christian"
2389,"Leighton Meester, Hugh Laurie, Oliver Platt, Allison Janney, and Alia Shawkat"
2412,[Unknown] stars [Unknown]
2417,"Charles Burnett, Patrick O'Neal, Mary Woronov, James Patterson, Lisa Gaye"
2420,"Mia Wasikowska, Michael Fassbender, Judi Dench, Jamie Bell, and Sally Hawkins"
2425,"Smith, Freeman, Cox, Washington, Hurt, Liotta, Duvall, Sutherland, Fonda, Oyelowo"
2464,"Elsa, Anna, Kristoff, Olaf, Hans"
2470,Joaquin Phoenix
2474,Rinko Kikuchi
2478,Wesley Snipes
2483,"Max von Sydow, Liv Ullmann, Eddie Axberg, Bibi Andersson, Allan Edwall"
2484,"Dwayne Johnson, Gabriel Chavarria, Evan Peters, and Paula Patton"
2485,"Owen Wilson, Rachel McAdams, Marion Cotillard, Kathy Bates, Adrien Brody, Carla Bruni, Tom Hiddleston, Alison Pill, Michael Sheen, Vincent Cassel, Léa Seydoux, Corey Stoll, Mimi Kennedy, Yolanda Moreau, Francesca Root-Dodson, Kurt Fuller, Raoul Bova, Danielle Darrieux, Adrien de Van, Emmanuelle Seigner, Mildred Natwick, Paulino Nunes, Tom Lassally, Alfonso Arau, Mimi Kuzyk, Kathy Baker, Nina Arianda, Yves Heck, Maxime Govare, Fabrice Ebertype, Gad Elmaleh, Marcial Di Fonzo Bo, Alexandra Maria Lara, Rufus Sewell, Malkolm McDowell, Allison Janney, Judy Greer, Jack Gilpin, Sonia Rolland, Eleanor Tomlinson, Yves Jacques, Jean-François Stévenin, Gilles Lellouche, Bernadette Lafont, Jean-Yves Berteloot, Jacques Villeret, Romain Duris, Yves Montand, Audrey Tautou, Wallace Shawn, Michael Caine, Mimi Kennedy, Tom Hulce, Adrien Brody, Corey Stoll, Kathy Bates, Marion Cotillard, Rachel McAdams, Owen Wilson, Carla Bruni, Yves Heck, Fabrice Ebertype, Gad Elmaleh, Marcial Di Fonzo Bo, Alexandra Maria Lara, Rufus Sewell, Malkolm McDowell, Allison Janney, Judy Greer, Jack Gilpin, Sonia Rolland, Eleanor Tomlinson, Yves Jacques, Jean-François Stévenin, Gilles Lellouche, Bernadette Lafont, Jean-Yves Berteloot, Jacques Villeret, Romain Duris, Yves Montand, Audrey Tautou, Wallace Shawn, Michael Caine, Tom Lassally, Alfonso Arau, Mimi Kuzyk, Kathy Baker, Nina Arianda, Yves Heck, Fabrice Ebertype, Gad Elmaleh, Marcial Di Fonzo Bo, Alexandra Maria Lara, Rufus Sewell, Malkolm McDowell, Allison Janney, Judy Greer, Jack Gilpin, Sonia Rolland, Eleanor Tomlinson, Yves Jacques, Jean-François Stévenin, Gilles Lellouche, Bernadette Lafont, Jean-Yves Berteloot, Jacques Villeret, Romain Duris, Yves Montand, Audrey Tautou, Wallace Shawn, Michael Caine, Tom Lassally, Alfonso Arau, Mimi Kuzyk, Kathy Baker, Nina Arianda, Yves Heck, Fabrice Ebertype, Gad Elmaleh, Marcial Di Fonzo Bo, Alexandra Maria Lara, Rufus Sewell, Malkolm McDowell, Allison Janney, Judy Greer, Jack Gilpin, Sonia Rolland, Eleanor Tomlinson, Yves Jacques, Jean-François Stévenin, Gilles Lellouche, Bernadette Lafont, Jean-Yves Berteloot, Jacques Villeret, Romain Duris, Yves Montand, Audrey Tautou, Wallace Shawn, Michael Caine, Tom Lassally, Alfonso Arau, Mimi Kuzyk, Kathy Baker, Nina Arianda, Yves Heck, Fabrice Ebertype, Gad Elmaleh, Marcial Di Fonzo Bo, Alexandra Maria Lara, Rufus Sewell, Malkolm McDowell, Allison Janney, Judy Greer, Jack Gilpin, Sonia Rolland, Eleanor Tomlinson, Yves Jacques, Jean-François Stévenin, Gilles Lellouche, Bernadette Lafont, Jean-Yves Berteloot, Jacques Villeret, Romain Duris, Yves Montand, Audrey Tautou, Wallace Shawn, Michael Caine, Tom Lassally, Alfonso Arau, Mimi Kuzyk, Kathy Baker, Nina Arianda, Yves Heck, Fabrice Ebertype, Gad Elmaleh, Marcial Di Fonzo Bo, Alexandra Maria Lara, Rufus Sewell, Malkolm McD"
2486,"Elvis Presley, Barbara Eden, John Wayne"
2487,"Jerry Lee Lewis, Dennis Quaid"
2498,"Aamir Khan, Anushka Sharma"
2510,"Minnie Driver, Tony Goldwyn, Brian Blessed, Lance Henriksen, Nigel Hawthorne, Simon Templeman, Glenn Close, Casper Van Dien, Richard Harris, Boyd Gaines, Kristen Wilson, Rosalind Chao, James Woods, Moira Kelly, Chris Evans, Wayne Knight, Rip Torn, Lisa Marie Varon, John Bennett Perry, Richard Riehle, Richard Riehle, John Benjamin Hickey, David Alan Grier, Lara Flynn Boyle, Josh Charles, Michael Jeter, Michael Wincott, John Sessions, Richard Schiff, David Ogden Stiers, Robert Costanzo, Michael McKean, Stephen Tobolowsky, Tom Sizemore, Richard Kind, Robert Forster, Richard Schiff, David Hyde Pierce, John Cleese, Simon Callow, Jim Cummings, Frank Welker, Wayne Knight, John Cleese, Tim Curry, Rosie O'Donnell, Drew Barrymore, Elton John, Phil Collins, Sting, Jeff Beck, Joe Satriani, Steve Vai, Joe Walsh, Slash, Mick Jagger, Eric Clapton, Bryan Adams, B.B. King, Elvis Costello, George Michael, Tina Turner, Cher, Celine Dion, Barbra Streisand, Bette Midler, Aretha Franklin, Whitney Houston, Gloria Estefan, Shania Twain, Mariah Carey, Toni Braxton, Brandy, Monica, Destiny's Child, Christina Aguilera, Britney Spears, Jessica Simpson, Macy Gray, Pink, Alicia Keys, Mary J. Blige, Lauryn Hill, Erykah Badu, Missy Elliott, Beyoncé, Jay-Z, R. Kelly, Usher, Aaliyah, Ashanti, Gwen Stefani, Avril Lavigne, Shakira, Ricky Martin, Enrique Iglesias, Jennifer Lopez, Christina Milian, Hilary Duff, Lindsay Lohan, Mandy Moore, Hilary Swank, Sarah Michelle Gellar, Reese Witherspoon, Halle Berry, Salma Hayek, Penélope Cruz, Cameron Diaz, Lucy Lawless, Denise Richards, Elizabeth Hurley, Heather Locklear, Heidi Klum, Tyra Banks, Naomi Campbell, Cindy Crawford, Claudia Schiffer, Helena Christensen, Linda Evangelista, Carla Bruni, Claudia Schiffer, Naomi Campbell, Cindy Crawford, Christy Turlington, Stephanie Seymour, Amber Valletta, Rachel Hunter, Elle Macpherson, Yasmin Le Bon, Kate Moss, Twiggy, Jean Shrimpton, Veruschka, Penelope Tree, Cheryl Tiegs, Beverly Johnson, Pat Cleveland, Bethann Hardison, Iman, Naomi Sims, Donyale Luna, Beverly Johnson, Janice Dickinson, Jessica Lange, Isabella Rossellini, Brooke Shields, Christie Brinkley, Paulina Porizkova, Cindy Crawford, Linda Evangelista, Naomi Campbell, Claudia Schiffer, Helena Christensen, Carla Bruni, Stephanie Seymour, Rachel Hunter, Elle Macpherson, Yasmin Le Bon, Kate Moss, Twiggy, Jean Shrimpton, Veruschka, Penelope Tree, Cheryl Tiegs, Beverly Johnson, Pat Cleveland, Bethann Hardison, Iman, Naomi Sims, Donyale Luna, Beverly Johnson, Janice Dickinson, Jessica Lange, Isabella Rossellini, Brooke Shields, Christie Brinkley, Paulina Porizkova, Cindy Crawford, Linda Evangelista, Naomi Campbell, Claudia Schiffer, Helena Christensen, Carla Bruni, Stephanie Seymour, Rachel Hunter, Elle Macpherson, Yasmin Le Bon, Kate Moss, Twiggy, Jean Shrimpton, Veruschka, Penelope Tree, Cheryl Tiegs, Beverly Johnson, Pat Cleveland, Bethann Hardison, Iman, Naomi Sims, Donyale Luna, Beverly Johnson, Janice Dickinson, Jessica Lange, Isabella Rossellini, Brooke Shields, Christie Brinkley, Paulina Porizkova, Cindy Crawford, Linda Evangelista, Naomi Campbell, Claudia Schiffer, Helena Christensen, Carla Bruni, Stephanie Seymour, Rachel Hunter,"
2515,"Steve McQueen, Robert Wagner, Robert Duvall, James Coburn, Richard Harris"
2519,"Baker, Cusack, Connelly, Foy, and Liotta"
2522,Monia Chokri
2534,"James Earl Jones, Jose Ferrer"
2540,John Mackenzie
2592,Kaye AB-Scott
2609,Steven Spielberg
2615,Ridley Scott
2619,Ridley Scott
2627,Gregg Bishop
2648,Woody Allen
2673,David Ayer
2678,Zhang Yimou
2684,Takeshi Kitano
2685,William Shakespeare
2688,Carl Franklin
2691,Harry Harris
2698,Bernardo Bertolucci
2729,"Clyde Bruckman

(Note: The movie referenced is a modern-day film titled ""The General's Daughter"" directed by Simon West. However, the question seems to be referring to the 1926 silent film ""The General"" directed by Buster Keaton, which was not specified in the question. To avoid confusion, I provided both directors.)"
2748,Ulrich Seidl
2753,Michael Landon Jr.
2771,Peter Hyams
2816,Stanley Kubrick
2818,James Cameron
2820,Kirsten Johnson
2826,Darren Aronofsky
2835,Werner Herzog
2846,Luv Ranjan
2848,Mika Kaurismäki
2855,Nicholas Roeg
2859,"Craven, Wesley | Ritter, Ronny Yu"
2862,Mira Nair
2867,"Miyazaki Hayao (Spirited Away, My Neighbor Totoro) | Isao Takahata (Grave of the Fireflies, Only Yesterday)"
2868,Kevin Greutert
2894,"The film ""Cherry"" was directed by Anthony and Joe Russo."
2926,Tony Scott
2948,Farhan Akhtar
2957,Alain Resnais
2963,Alex Proyas
2970,Alexander Sokurov
2973,Jacques Demy
2996,Dan Fogelman
3011,Amelia Wurn
3016,John Landis
3018,Daniel Sackheim
3023,"Ralph Levy, Harry Hurwitz, or Richard Martin (depending on the specific episode)"
3024,"Tykwer (Tykwer, Tykwer)"
3034,John McTiernan
3043,Hal Hartley
3044,John McTiernan
3059,Chris Stokes
3060,Sam Peckinpah
3079,M. Night Shyamalan
3091,John Farrow
3094,Alfonso Cuarón
3100,John Badham
3101,John Woo
3122,William Keighley
3123,Tim Minchin (musical) | Danny DeVito (film)
3125,Michael Winner
3130,Josef von Sternberg
3132,Rodrigo Garcia
3133,Khalil Joseph
3143,Steven Spielberg
3148,Mihály Jancsó
3151,Alrick Brown
3154,Pistol Whipped (2008) is not credited with a director. It is a video game and does not have a traditional film director.
3160,Chris Ashley
3181,Malik Bader
3184,Matthew Warchus
3187,Hampton Fancher (novel) | Steven Schwartz (film)
3202,Marek Norman
3207,Brad Furman
3209,Mia Hansen-Løve
3235,John Ford
3244,Giuseppe Tornatore
3257,Adrian Lyne
3263,Neville Smith
3279,Clive Barker
3284,Francois Truffaut
3286,Harry Saltzman
3288,"Craig Baldwin, James Franco, Travis Mathews"
3297,John Cassavetes
3298,Robert Evans
3309,Hans Canosa
3314,Karel Reisz (1983 version) | Mikael Håfström (2008 version)
3315,Juan Campanella
3316,Jedrzej Wojtkiewicz
3320,Alfred Hitchcock
3328,Max Linder (1916) | Mack Sennett (1923)
3329,"Harry Elfont, Deborah Kaplan (co-directors)"
3338,Kristoffer Nyholm
3355,Stephen Frears
3375,John Stockwell
3379,John Frankenheimer
3392,Youssef Chahine
3400,Jamie Patterson (2016 remake) | Mel Smith (1989 original)
3412,"Harmon, James"
3455,Kathryn Bigelow
3459,Peter Segal
3460,Michael Winterbottom
3464,"Bradford May

[Note: The film ""23 Paces to Baker Street"" was directed by Bradford May, not John Boorman as some sources may incorrectly state.]"
3467,Taika Waititi
3481,Nick Cassavetes
3487,Uli Edel
3495,John Guillermin
3518,Nicholas Refn
3519,Bertrand Delanoë (2001-2014) | Anne Hidalgo (2014-present)
3520,Robert Florey
3522,James Marsh
3524,Kenny Ortega
3527,M. Night Shyamalan
3542,Mick Jackson
3548,"Nolan Cahill (or J.J. Abrams, depending on the specific Ten you're referring to)"
3555,Byung-chun Kim
3605,Darren Aronofsky
3620,John Dahl
3625,Ryuhei Kitamura
3643,Jesús Franco
3646,Alain Ughetto
3653,Vikramaditya Motwane
3656,Jesse Peretz
3677,Neil Jordan
3684,Katt Shea
3693,Mira Nair
3706,Lasse Hallström
3710,John Guillermin
3720,Chris Bailey | Simon Smith (co-director)
3742,Richard Fleischer
3746,Troy Nixey
3774,"David Zucker, Keenan Ivory Wayans, or Marion Kutts (all directed segments)"
3782,Fede Alvarez
3785,Josh Tickell
3813,Tenzing Rigdol (2011 version) | Dzongsar Khyentse Rinpoche (2006 version)
3826,Nick Castle
3885,Comedy-drama (Soviet silent film) | Satire (1968 film adaptation)
3886,"Thriller, Crime, Drama"
3889,Horror
3903,Western|Crime|Drama
3918,Horror | Vampire
3937,Western
3952,Horror
3963,Science fiction
3971,Drama|Thriller
3994,Drama | Macedonian New Wave
3995,Drama film
4002,Western
4029,Drama | Thriller | Romance
4031,"Action, Crime, Drama"
4041,Drama | Comedy
4053,Musical comedy
4058,Animation | Action | Comedy | Adventure | Sci-fi
4071,Sci-fi/Thriller
4076,Musical comedy
4080,Western
4087,Contemporary Fiction
4089,Drama
4097,Documentary
4100,Drama film
4113,Period drama romance
4119,"Horror, Mystery"
4123,Mystery|Thriller
4127,"Thriller, Documentary"
4151,Drama
4156,Epic drama
4180,Sci-fi action|Thriller
4190,Horror | Mystery
4192,Genre: G-rated (General Audiences)
4193,"Horror, Drama"
4201,Drama
4215,Comedy
4237,War drama
4248,Crime drama
4262,"Drama, Thriller"
4265,"Science fiction, Thriller"
4271,Drama | War
4288,Children's animation film
4294,"Not applicable. Rembrandt's J'Accuse is a painting, not a literary work or song, and thus does not have a genre."
4302,Drama
4336,Science fiction
4339,"Horror, Thriller"
4342,"Comedy, Romance"
4343,"Drama, Romance"
4345,Thriller
4353,Drama
4354,"Horror, Thriller"
4362,Science Fiction | Fantasy
4367,Horror
4375,Drama|Thriller|Mystery
4398,"Drama, Comedy-Drama"
4415,Western
4417,Adventure | Romance
4419,Crime thriller
4459,"Thriller, Drama"
4483,Benefit concert film
4484,Documentary
4506,Drama
4534,Historical drama
4537,Drama
4553,Drama | Musical
4554,"Noir, Thriller"
4556,Adventure|Drama
4584,Comedy Drama
4613,Western
4625,"Thriller, Drama"
4635,Disco musical drama
4645,Thriller (with elements of eroticism and science fiction)
4656,Romantic Comedy
4657,"Sci-fi, Thriller"
4661,Modern dance film
4665,Comedy
4681,Fantasy | Horror
4686,Psychological horror
4689,Science Fiction | Fantasy
4695,Drama
4696,Musical comedy
4700,Documentary
4718,Romantic Drama
4751,Drama | Crime
4759,"Electronic, Synth-pop"
4768,Science fiction | Superhero
4772,"Drama, Memoir"
4779,Animated drama
4791,Western
4794,"Drama, Historical"
4812,Crime-Drama
4819,Realistic Fiction | Novel of Ideas
4828,"Western

[Drums Along the Mohawk] is a Western film."
4833,Musical drama
4838,Drama|Mystery|Thriller|Supernatural
4850,Romantic Comedy
4852,"Drama, Comedy-Drama"
4864,Romantic Comedy
4866,Sports film
4877,Musical | Comedy | Western
4879,Drama
4901,Fantasy
4903,Horror
4905,"Thriller, Horror"
4913,Drama|Thriller
4922,Drama
4924,Contemporary Realistic Fiction
4942,Drama
4963,Drama | Musical
4965,"Action, Thriller"
4974,Martial Arts Drama
4982,Swedish
4984,Thai
4995,English
5011,Italian
5012,English
5015,Mandarin
5018,English (or English dialects)
5022,Ape Sign Language (ASL)
5027,"English (in the TV show ""Lost"") | Spanish (in the comic book series ""Lost: A Different World"")"
5035,English
5048,French
5058,English (with some Japanese dialogue)
5062,Czech | English (some scenes)
5065,"English (primarily), with some French and Spanish dialogue."
5079,Sindarin
5106,Spanish
5123,Spanish
5130,English
5135,English
5138,English
5146,French
5151,English
5155,English
5168,Arabic | English
5171,French
5180,English
5183,English
5202,Tasmanian English
5205,Greek
5224,Japanese
5226,French
5234,English
5245,Portuguese
5250,Italian
5261,"Cantonese, Mandarin"
5272,Japanese
5278,"Whales (specifically orcas), captivity, freedom, friendship, and activism."
5286,Crime | Vengeance | Justice | Morality
5292,"Murder, psychology, morality, family dynamics, and childhood innocence."
5298,"Drama, musical, romance"
5313,"Drama, satire, journalism, comedy, farce"
5321,"Classic sitcom featuring Ralph Kramden and Ed Norton, working-class neighbors in Brooklyn."
5326,"Romantic comedy, starring Julia Roberts, Billy Crystal, and John Cusack"
5328,"Military ethics, international politics, and personal relationships"
5333,"Suspenseful, tense, emotional, political, Irish, gripping, dramatic, intense, thought-provoking, compelling"
5336,"Comedy, Romantic, Crude, Unconventional, Humorous, Iconic, Quirky, Offbeat, Classic, Raunchy"
5337,"Demons, supernatural themes, morality, and folklore."
5338,"Drama, Biography, Historical"
5356,Deterrence is the prevention of an action through the presence of a penalty or the threat of a penalty.
5361,"Gangster, Squad, Film, Crime, Drama, Action"
5371,"Love, relationships, identity, and HIV/AIDS awareness"
5399,"A quirky, humorous, and introspective exploration of life and relationships."
5405,Epic sea voyage of a vengeful captain hunting a white whale.
5406,"Drama, Biography, Crime, Mystery"
5414,"Cold War politics, brainwashing, and political conspiracy."
5422,Dramatic biopic about the life of supermodel Gia Carangi
5440,Musical comedy film about teenagers trapped in a 1960s beach movie.
5446,Adventure-filled animated film about a dog who believes he has superpowers.
5452,"Romance, drama, comedy, love, family"
5456,"Drama, tension, anticipation, preparation, stage-setting"
5457,"Action-packed, sci-fi adventure with genetically enhanced lizards."
5466,"San Francisco: a hilly city on California's coast, known for the Golden Gate Bridge, Alcatraz Island, and diverse cultural scene."
5479,Submerged is about exploring a flooded city and solving puzzles to restore power.
5489,"Greek culture, mining, and human relationships"
5505,"Drama, Comedy, Taiwanese, Family, Food"
5515,"Sci-fi, comedy, adventure, friendship, Star Wars"
5538,"alert, vigilant, awake, attentive, conscious"
5547,"Historical drama set in 18th-century Virginia, focusing on the lives of the Howard family."
5551,"Family secrets, love, betrayal, parenthood, identity, and the consequences of past actions."
5566,"High school reunion of the American Pie characters, 13 years later."
5570,The Holy Mountain is a philosophical and surreal film about a spiritual journey seeking enlightenment and understanding of the universe.
5572,"Host, visitor, stranger, intruder, caller, dinner guest, overnight guest, houseguest, visitor of honor, unexpected guest"
5577,Baseball team of misfits and underdogs
5589,Vampires | Human survival | Blood shortage crisis
5594,"Monster, destructive, iconic, fearsome, legendary"
5603,"Blood-soaked, biker-themed revenge western."
5609,"cave, cozy, shelter, home, nest, hideout"
5629,Dramatic tale of a self-sacrificing mother
5662,"Classic, retro, traditional, nostalgic, timeless, vintage, antiquated, old-fashioned, old-school style."
5665,"Leila, human, woman, individual, person, friend, family member, colleague, etc."
5680,"Gold rush, mining, greed, betrayal, frontier life"
5681,"Adventure, comedy, coming-of-age, drama, British, independent"
5700,"Monte Carlo (city) | gambling, luxury, casino, Formula One, principality, Mediterranean, glamour, yachting, Monaco."
5703,"Pirates, treasure hunting, adventure, islands, seafaring, buried gold, mutiny, morality."
5710,Focus Automatic | Auto-focusing
5712,Mystery-thriller film about a group of friends playing a murder-mystery game on a yacht.
5714,"butterfly, insect, colorful, delicate, winged, metamorphosis, beautiful, flying, diurnal, Lepidoptera"
5741,Passionate soccer novel | Intense sports drama
5770,"mountains, Europe, Switzerland, Italy, Austria, Germany, jagged, snow-capped, majestic, alpine, peaks, range, rugged, scenic."
5780,"Lord of the Flies | Novel, Allegory, Drama, Dystopia, Adventure"
5799,"suspenseful, gruesome, psychological, horror, thriller"
5830,Cole Porter's life and music
5846,"Drama, Romance, Historical, Period, Chinese"
5875,"Martial arts, romance, and mysticism."
5896,"Nine, nine, non, neun, neuf, nove, novena, nueve, dev'otta, devět, deveni, devan, devet, devätta, devätsat', dev'yat', dev'yat'a, dev'yat'ka, dev'yat'nadtsat', dev'yat'desyat', dev'yat'sot', dev'yat'set', dev'yat'tysyacha, dev'yat'milliona, dev'yat'milyarda, dev'yat'trilyon, dev'yat'kvadrillion, dev'yat'kvintillion, dev'yat'sekstillion, dev'yat'septillion, dev'yat'oktillion, dev'yat'nonillion, dev'yat'dekillion, dev'yat'undecillion, dev'yat'duodecillion, dev'yat'tredecillion, dev'yat'quattuordecillion, dev'yat'quintdecillion, dev'yat'sesdecillion, dev'yat'septendecillion, dev'yat'octodecillion, dev'yat'novendecillion, dev'yat'vigintillion, dev'yat'unvigintillion, dev'yat'duovigintillion, dev'yat'trevigintillion, dev'yat'quattuorvigintillion, dev'yat'quintavigintillion, dev'yat'sesvigintillion, dev'yat'septenvigintillion, dev'yat'octenvigintillion, dev'yat'novemvigintillion, dev'yat'trigintillion, dev'yat'quadragintillion, dev'yat'quintagintillion, dev'yat'sesquigintillion, dev'yat'septuagintillion, dev'yat'octogintillion, dev'yat'novemcentillion, dev'yat'tridecillion, dev'yat'quadrillion, dev'yat'quintillion, dev'yat'sesquillion, dev'yat'septillion, dev'yat'octillion, dev'yat'novemillion, dev'yat'tridecimillion, dev'yat'quadragintillion, dev'yat'quintagintillion, dev'yat'sesquigintillion, dev'yat'septuagintillion, dev'yat'octogintillion, dev'yat'novemcentillion, dev'yat'tridecimillion, dev'yat'quadragintillion, dev'yat'quintagintillion, dev'yat'sesquigintillion, dev'yat'septuagintillion, dev'yat'octogintillion, dev'yat'novemcentillion, dev'yat'tridecimillion, dev'yat'quadragintillion, dev'yat'quintagintillion, dev'yat'sesquigintillion, dev'yat'septuagintillion, dev'yat'octogintillion, dev'yat'novemcentillion, dev'yat'tridecimillion, dev'yat'quadragintillion, dev'yat'quintagintillion, dev'yat'sesquigintillion, dev'yat'septuagintillion, dev'yat'octogintillion, dev'yat'novemcentillion, dev'yat'tridecimillion, dev'yat'quadragintillion, dev'yat'quintagintillion, dev'yat'sesquigintillion, dev'yat'septuagintillion, dev'yat'octogintillion, dev'yat'novemcentillion, dev'yat'tridecimillion, dev'yat'quadragintillion, dev'yat'quintagintillion, dev'yat'sesquigintillion, dev'yat'septuagintillion, dev'yat'octogintillion, dev'yat'novemcentillion, dev'yat'tridecimillion, dev'yat'quadragintillion, dev'"
5902,Amish Grace is about a community's response to a school shooting.
5905,A young deer learns life lessons in a forest with his mother and friends.
5910,"Mikey, Nicky (characters) | gangsters, friends, brothers, criminals, anti-heroes"
5924,"Poker King, high-stakes poker platform"
5931,"Sci-fi thriller about a programmer trapped in a virtual reality, seeking the truth."
5940,"Drama, Period, Family, Adaptation, Romance"
5964,"Love, family, tradition, identity, and cultural clash"
5993,"Dark, haunting opera mystery"
5996,"Desert Hearts: Music festival, love, community, art, and self-expression."
6008,"Ambulance work, death, redemption, personal demons, and camaraderie."
6041,"Thriller, mystery, chess, suspense"
6043,"Intense, philosophical, and visually stunning war drama."
6053,Action-packed sci-fi thriller with swap-swapped faces
6054,Mysterious outsider | Unfamiliar presence | Newcomer | Enigma | Potential threat
6057,"Horror, suspense, supernatural, apocalyptic, prophecy"
6060,"Melancholic drama set in Osaka, exploring the lives of three interconnected individuals."
6072,"Artificial intelligence, machine learning, data science, and deep learning."
6084,A boy with an extraordinary ability to fly.
6087,"detective, mystery, board game"
6096,Steampunk adventure set in a dystopian future with airships and a global conflict.
6119,Crime drama | British film
