,Model
5306,"M, F/X, They, S.W.A.T., +1, The Grey, Unforgettable, Swimfan, The Machinist, The Skulls, Targets, In the Cut, Next, District 9, Blitz, Frozen, The Tortured, Taken 3, The Hunters, Westworld, The Assignment, Cleaner, Retreat, The Monitor, Amer, .45, D-Day, Mercy, The Pyx, The Voices, The Gathering, Sunshine, Malice, ATM, The Quiet, Jessabelle, John Q, The Counselor, Jaws, The Juror, Valkyrie, The Conspiracy, The Firm, Shanghai, Mimic 2, Disturbia, Drishyam, Miranda, Torment, Cube, Savages, Deceived, The Invasion, The Baby, The Chamber, Evidence, Afterwards, The Happening, Evilenko, Circus, The Fury, Torso, Vulgar, Frenzy, Unstoppable, The Tourist, The Deal, Brotherhood, Syriana, Gone, Macabre, Edmond, Borgman, Linewatch, Assassination, The Letter, Getaway, Diabolique, Coherence, Doomwatch, The Babysitter, The Stepfather, The Game, Firepower, Diva, Tattoo, Parker, Aankhen, The Signal, Caught, Suspicion, Stuck, The I Inside, In Their Skin, Topaz, The Sacrament, Kounterfeit, Intacto, Underworld, Swordfish, The Canyons, The Reckoning, Exam, Hierro, The End, The Crush, 247°F, The Collection, Not Forgotten, The Canyon, Transit, The Liability, Blackwoods, Coldblooded, The Resident, Memento, The Loft, Chained, Repentance, Signs, The Burglar, Abandoned, Chronicle, Headhunters, Pusher, The Getaway, The Fan, The Presence, The Factory, Enemy, Trois, Following, Stone, Argo, The Interpreter, Hours, The Heavy, Anonymous, Stretch, Homicidal, The Apparition, Unknown, Manhunter, Crimetime, Firewall, Firestorm, The Transporter, The Missing, The Roommate, The Sentinel, Hanna, Marnie, Fever, Descent, The Holding, Sweetwater, Fright, Games, The Warriors, Klute, Unthinkable, The Hitcher, Scar, Saboteur, Jaws 2, Deadline, Incognito, Twixt, Obsession, Tortured, The Ledge, Skyline, Wicked, Sparks, Rendition, Shifty, Aks, Into the Night, Taken, U.S. Marshals, Mindhunters, Contagion, Fear, Mirage, The East, The Abandoned, The Tournament, Cellular, Mary, Crave, Vertigo, The Captive, Deadbolt, Trapped, Spiral, Gaslight, Dhoom, Sleuth, Switchback, The Mechanic, Memory, Unfaithful, Takers, Chaos, Homecoming, The Escapist, The Silence, Cleanskin, Red, Rage, Zandalee, Felony, Derailed, Addicted, Hellgate, In Dreams, The Paperboy"
5337,Robert Lieberman
5344,"Drama, Romance"
5361,"Patrick Wilson, Anne Hathaway, Rodrigo García, and Christopher Denham (writer) also appear in Home Movie."
5369,"Cary Elwes, Jessalyn Gilsig, The School of Flesh, The Story of Luke, and Glory"
5380,Not provided in the context.
5397,Italian
5406,"Comic book adaptations (300, Sin City)"
5411,Paul Thomas Anderson
5431,"Drama, Action"
5434,"Adam Scott, Craig Robinson, Rob Corddry, Clark Duke, John Cusack"
5436,"Glenn Quinn, Larry Drake"
5440,"Charles Vidor, Herbert J. Biberman"
5456,Richard Wilson
5477,"Scott Bakula, Kevin J. O'Connor"
5489,"Greek, English"
5508,"Drama, Comedy, Action, Thriller"
5514,1997
5549,2009
5564,"2009, 2012"
5576,"1994, 2006"
5595,"Christopher Martin, Sean Crotty"
5610,"Drama, War"
5612,"Comedy, Movie"
5632,Chandra West starred in Puppet Master 4 and The Long Weekend.
5654,"I Do, Drama"
5674,"The Last Station, A Midsummer Night's Dream"
5678,Stalingrad released in 2013.
5683,"Comedy, Action, Adventure"
5697,1981
5743,David Anthony Higgins
5746,Bad Eggs
5749,John Singleton
5767,Drama
5768,"Jacques Audiard, Nicolas Peufaillit, Thomas Bidegain, Abdel Raouf Dafri"
5813,1987
5834,"Roger Vadim, Rock Hudson, and Brigitte Bardot"
5836,1964
5844,"James Gunn, M. Night Shyamalan, and James Craig"
5861,"A Bug's Life, Cars"
5868,"Drama, Mystery"
5905,"The Shadow (1987), Ricochet (1991), The Lost Battalion (2001), Mysterious Island (2005)"
5912,"Phil Flores, The Hamiltons, The Violent Kind, The Butcher Brothers, Adam Weis, Mitchell Altieri, Danilo Bach, Fred Walton, Roland Emmerich, The Hamiltons, Mitchell Altieri, Bob Balaban, April Fool's Day."
5920,Zak Bagans did not direct films written by himself.
5970,"Comedy, Drama, War"
5990,"Bruce Abbott, Richard Lynch, Jennifer Rubin"
6021,"Dolph Lundgren, Chuck Norris, Evelyn Keyes, Van Heflin"
6053,"Jake Kasdan, Ben Stiller, John Frankenheimer, Frank Coraci, Jon Amiel, Gregory Hoblit, Harold Becker, Joe Chappelle, Bryan Singer, Rick, Daniel Handler, Alfred Hitchcock, Peter Weir, Elaine May, Michael Winterbottom, Brett Ratner, Jerry and Tom, Barry Levinson, Steven Soderbergh, Tony Kaye, Saul Rubinek, Andrew Davis, Sam Raimi, Gus Van Sant, John Carpenter, Gareth Edwards, Eric Bross, Tim Story, F. Gary Gray, Danny Cannon, John Woo, Peter Chelsom, Dean Semler, Steven Spielberg, Jonathan Kahn, John Curran, Akiva Schaffer, Harold Becker, Gregg Araki, Curtiss Clayton, Gary Goldman, Donald Petrie, Danny DeVito, John Roberts, Peter Chan, Joseph Ruben, John Dahl, Richard Benjamin, Sam Miller, Hideo Nakata, F. Gary Gray, Rick, Curtiss Clayton, Gary Goldman, The Love Letter, Jake Kasdan, Sex Tape, Anand Tucker, Andrew Davis, Mercury Rising, Kirk Wong, Carl Reiner, American History X, Jerry and Tom, Bryan Singer, Diamond Girl, Jake Kasdan, Orange County, Ben Stiller, The Truman Show, The Heartbreak Kid, I Want You, Brett Ratner, Tower Heist, Ben Stiller, The Cable Guy, Simon Wells, The Prince of Egypt, Resurrection Man, The School of Flesh, Griffin Dunne, Home Fries, Brad Silberling, The Serpent and the Rainbow, Among Giants, The Prince of Egypt, Sam Raimi, Psycho, Gus Van Sant, Dan Curtis, The Love Letter, The Replacement Killers, Steven Soderbergh, Out of Sight, Patch Adams, Benny Chan, Barbet Schroeder, David Dobkin, Great Expectations, Edge of Seventeen, Dangerous Beauty, Daniel Espinosa, Dance with Me, Rush Hour, Ronny Yu, Tony Scott, John McNaughton, Stephen Hopkins, Stephen Herek, Slappy and the Stinkers, Nick Hamm, Palmetto, Some Girl, Mimi Leder, Dead Husbands, Small Soldiers, Meet the Deedles, The Wedding Singer, Lethal Weapon 4, Meet the Fockers, Night Moves, The Gingerbread Man, Goodbye Lover, Jason Bloom, Alfonso Cuarón, Mikael Salomon, Krippendorf's Tribe, Almost Heroes, Down in the Delta, Break Up, Half Baked, Martin Campbell, Gillies MacKinnon, Chris Eyre, Monument Ave., Mike Nichols, David and Lisa, The Theory of Flight, William Dieterle, Blues Harp, Little Fockers, Steve Miner, Disturbing Behavior, Free Money, Dancing at Lughnasa, Thomas Vinterberg, Jonathan Kaplan, Hope Floats, Bedrooms and Hallways, Mystery Men, Finding North, John Madden, My Giant, Dirty Work, Jay Roach, Meet the Parents, Steve Hickner, La Cucaracha, Species II, Shawn Levy, Barney's Great Adventure, Les Misérables, Bille August, Les Misérables, Tom Hooper, When Trumpets Fade, The Object of My Affection, Dad Savage, Mighty Joe Young, Mighty Joe Young, Ken Loach, Carl Schenkel, James Whale, Steven Spielberg, Bruno Barreto, Stephen Frears, Farewell, My Lovely, One True Thing, Curse of the Puppet Master, Martin Brest, All the Little Animals, I Got the Hook Up, Fernando Trueba, The Bird People in China, Letters from a Killer, Roy Del Ruth, Larry Clark, Ivan Reitman, Stuart Gordon, Robert Zemeckis, Jon Turteltaub, Norman Z. McLeod, What Dreams May Come, A Letter from Death Row, Sometimes They Come Back... for More, Gregory Nava, How Stella Got Her Groove Back, Danny Cannon, I Still Know What You Did Last Summer, John Lasseter, Kissing a Fool, Julia Stiles, psychological, Pi, The Patriot, Robert Rodat, Alfred Hitchcock, Bernard Herrmann, Psycho, Dil Se.., David Schwimmer, Merry Madagascar, Bottle Shock, Alan Rickman, Cate Blanchett, Elizabeth, Bill Pullman, Saturday night live, A"
6070,"1982 (Torch Song Trilogy), 2012 (Date and Switch)"
6075,"Bernard Slade, No Time for Love, Same Time, Next Year"
6083,"Lilith, From the Journals of Jean Seberg, Bonjour Tristesse, The Mouse That Roared, A Fine Madness, Paint Your Wagon"
6084,"2006, 2008, 2010, 2012, 2014"
6086,French
6118,Jon Amiel
6143,Susan Minot co-wrote films with herself.
6145,David Dobkin
6147,"Sidney Poitier, Katharine Houghton, Spencer Tracy, Warren Oates, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sidney Poitier, Sid"
6148,"1985, 1987, 1989, 1990, 1991, 1992, 1996, 2000, 2002, 2008, 2010"
6156,"1993, 1995, 1998"
6167,"William F. Brown's movies were not directed by him, they are The Wiz (Sidney Lumet, Michael Schultz), The Greening of Whitney Brown (Penny Marshall), The Rugrats Movie (Nick Marck, Igor Kovalyov), and The Lego Movie (Phil Lord, Christopher Miller)."
6189,"Floyd Mutrux, Dermot Mulroney, and Kelli Williams starred in There Goes My Baby. Floyd Mutrux also directed Side by Side."
6205,George Stevens
6225,Portuguese
6259,Peter Hyams
6281,"Comedy, Action"
6329,"Comedy, Horror"
6333,1987
6348,"Lemmy, Sophie Lowe, Bob Morley, Georgina Haig, Bob Balaban"
6392,"Comedy, Musical, War, Thriller, Documentary"
6395,"John Hurt, James Fox, John Boorman, Guy Trosper, Paul Dehn, Andrew Davies, Tom Stoppard, Jeffrey Caine"
6412,Sylvester Stallone
6417,William A. Seiter
6440,"Wild Oranges, Soldier of Orange"
6461,"1935, 1981"
6510,2003 (A Touch of Spice)
6526,"1981, 2002"
6551,"Adventure, Animation"
6556,"Directed by John G. Young, the films are in the genre of Drama and Parallel Sons."
6562,"Roger Vercel, André Cayatte, and not provided (Stormy Waters)"
6624,"Tim Robbins, Kevin Bacon"
6648,"Inger Stevens, Yul Brynner, Charles Boyer, Margot Grahame, Akim Tamiroff, Fredric March, Claire Bloom, Anthony Quinn"
6662,"Susan Hayward, Jane Greer, Robert Young"
6679,"Richard Belzer starred in The Groove Tube, but the writer of that movie is not specified in the provided context."
6684,"The Wedding Director, Ordinary People, Running on Empty, The Halloween That Almost Wasn't"
6693,"Christian Bale, Jet Li, Tabu"
6699,"Albert Maltz, Stuart Heisler, Mervyn LeRoy"
6705,"John Badham, The Guardian"
6717,"Joe Swanberg, V/H/S"
6735,"Nicolas Cage, Chad Michael Murray, Garret Dillahunt, Geoffrey Lewis, William Smith, Clint Eastwood, Sondra Locke, Thomas Ian Griffith, Chris Mulkey"
6790,"Anne Michaels is not a movie co-writer. She is the author of the book ""Fugitive Pieces""."
6794,"George S. Kaufman, Robert Wise (for Star!)"
6808,"John Q, The Butterfly Effect 2"
6835,"What Planet Are You From?, Dear God"
6860,"Tom Toelle, Suzanne Roquette, Jörg Pleva"
6877,"Josh Lucas, Reece Thompson, Kat Dennings"
6879,"Chris O'Donnell, Renée Zellweger"
6888,"Drama, Georg"
6890,"Comedy, Horror"
6906,"Joseph H. Earle co-wrote with Stephen Sayadian (Silent Night, Deadly Night Part 2)."
6909,"Charles Stone III, Shawn Schepps"
6932,2013
6935,"Drama, The Oscar"
6950,English
6951,"Tina Fey, Steve Carell"
6991,"Yves Robert, The Ladykillers"
7007,"Drama, WiseGirls"
7021,Francis Lawrence
7039,The movies directed by John English were in English.
7047,"The Shining, Sinister"
7065,"Derek Jarman, Caravaggio, The Last of England"
7077,English
7095,"Lloyd Kaufman, Troma Studios founder, directed The Toxic Avenger Part II. He is also known for directing films like Toxic Avenger, Class of Nuke 'Em High, and Tromeo and Juliet."
7120,Swedish
7132,Raquel Welch
7152,Barry Levinson
7173,"Ruocheng Ying, Peter O'Toole, John Lone, Joan Chen, Tommy Lee Jones, Matthew Fox"
7198,"William Holden, Fredric March, Mickey Rooney, Grace Kelly"
7217,Not Cool actor does not appear in any other films listed in the context.
7219,"David Dalessandro, David Mackenzie (for Hallam Foe)"
7220,Fantasy
7224,"Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves, Delmer Daves"
7228,"Daniel Sackheim directed The Glass House, which has a genre of Thriller."
7258,"Kieran Culkin, Emile Hirsch, Vincent D'Onofrio, Jena Malone"
7273,2014
7277,Aaron Woodley
7283,Sergio Cabrera
7308,"Comedy, Music"
7316,"Michael Peña, Jake Gyllenhaal, David Ayer"
7335,"Felix Salten, William Asher, The Shaggy D.A., Patch Adams"
7346,"Drama, Romance"
7363,Bille August
7379,"2005, 1995, 2003"
7399,"1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 1988, 198"
7401,"Ruben Östlund, Play, Force Majeure"
7417,"Hunger, Shame, 12 Years a Slave, The Blob, Papillon, The Hunter, The Reivers, Bullitt, The Sand Pebbles, Nevada Smith, The Towering Inferno, The Cincinnati Kid, Soldier in the Rain, The Magnificent Seven, Hell Is for Heroes, The Great Escape, The Sand Pebbles, Le Mans, An Enemy of the People, Tom Horn, Love with the Proper Stranger, The Thomas Crown Affair, Baby the Rain Must Fall, Junior Bonner, The Tao of Steve, The Magnificent Seven, Hell Is for Heroes, The Great Escape, The Sand Pebbles, Le Mans, Malcolm X, The Underground Comedy Movie, Doug's 1st Movie, The Tao of Steve, All the Brothers Were Valiant, Wish You Were Here, Hunger, Chatroom, Bullitt, The Blob, The Mist, Disco Pigs, Lucie Aubrac, Summer Interlude, MASH, Carmen Jones, Fantastic Voyage, Undercover Brother, Three Kings, House of Bamboo, Antwone Fisher, The Sand Pebbles, Papillon, Tea and Sympathy, Freedom Writers, The Cincinnati Kid, Red Tails, The Magic Christian, The Great Escape, The Dam Busters, The Best Intentions, Autumn Sonata, The Seventh Seal, Private Confessions, The Passion of Anna, Winter Light, Port of Call, Wild Strawberries, Backlash, Jeopardy, Madigan, The Beguiled, The Verdict, Jinxed!, Marooned, Shadowlands, The Lineup, Telefon, Predator, The Shootist, The Haunting, The Hindenburg, Star!, In Country, Roommates, Quartet, Thirst, The Statement, Bogus, The Hurricane, Moonstruck, Rollerball, McQ, Eyewitness, Bullitt, The Deep, Krull, The Dresser, Suspect, The Majestic, Patton, The Mask, Eraser, Magic, Gandhi, Chaplin, War, Sphinx, Papillon, The Killers, The Life Aquatic with Steve Zissou, Who's Afraid of Virginia Woolf?, The Girl Who Played with Fire, Horton Hears a Who!, Dr. Who and the Daleks, The Men Who Stare at Goats, The Man Who Loved Women, The Man Who Quit Smoking, From the Life of the Marionettes, Solomon Northup's Odyssey, 12 Years a Slave, Jesus Christ Superstar, Smiles of a Summer Night, Eight Iron Men, Sands of Iwo Jima, Through a Glass Darkly, Camille Claudel 1915, Flaming Star, Murphy's War, Gunfight at the O.K. Corral, The War Lord, A Soldier's Story, Fiddler on the Roof, In the Heat of the Night, Hell Is for Heroes, Charley Varrick, Year of the Comet, Direct Contact."
7441,"Daniel Espinosa, Jens Lapidus"
7447,Not provided in the context.
7472,"1965, 1966, 1967, 1969, 1970, 1971, 1972, 1974, 1975, 1976"
7503,"Drama, Comedy"
7507,End of the Game
7508,Hindi
7528,"Jack McBride, Jim McBride"
7530,"Martin Scorsese, Great Directors (Angela Ismailos)"
7532,Marcel Carné
7536,"Russian, Italian"
7615,"Simo Salminen, Spede Pasanen"
7625,"Pauline Collins, Shirley Valentine, You Will Meet a Tall Dark Stranger"
7630,"George Stevens, Guy Green, Cecil B. DeMille, Steven Spielberg"
7637,"Cecil B. DeMille, Erich von Stroheim, Victor Fleming, John Cromwell, and Clarence G. Badger"
7649,"The Inbetweeners Movie, The Inbetweeners 2"
7666,"Drama, Horror"
7677,"A Short Film About Love, What If..."
7681,"Frisk, written by Todd Verow, was not acted by any specific individual in the provided context."
7689,"Lionel Atwill, Lionel Barrymore, William Powell, Michelle Pfeiffer, Jason Statham, Bela Lugosi, Cedric Hardwicke, Binnie Barnes, Elizabeth Allan, Melvyn Douglas, Rosalind Russell, Irene Dunne, Jet Li, Marlene Dietrich, Fay Wray, Lee Tracy, Cedric Hardwicke, Winona Ryder, Melvyn Douglas, Bela Lugosi, Rosalind Russell, Irene Dunne, Cedric Hardwicke, Caroline Ducey, Marlene Dietrich, Stella Dallas, John Boles, Rosalind Russell, Cedric Hardwicke, Winona Ryder, Rosalind Russell, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardwicke, Cedric Hardw"
7698,"Nicholas Phipps, Jack Davies"
7713,"1975, Mandingo"
7728,"Comedy, A Film with Me in It, Meet Bill, Barnacle Bill, Broadway Bill"
7743,"Enrique Urbizu, co-wrote with Imanol Uribe and Jon Mikel Alvarez."
7759,"Comedy, Under the Rainbow"
7764,"Nick Hornby, High Fidelity, To Have and Have Not, A Teacher"
7771,"Comedy, Drama"
7785,"Nick Offerman, Jess Weixler, Keith Poulson, Robert Wise"
7803,"English, French, Sioux"
7856,"Pedro Almodóvar, What Have I Done to Deserve This?"
7864,"2009, 2012"
7881,Kevin O'Neill co-wrote movies with Alan Moore.
7882,Not provided in the context.
7887,Anthony Drazan
7930,"2010, 2011, 2012, 2013, 2014"
7948,"1959, 2010"
7958,"Gabriele Muccino, Tony Maylam, Bob Weinstein"
7959,"Sylvie White, Teena Booth"
7976,"Drama, Anna and the King"
7981,"1969, 1981, 1988"
8001,"1935, 1938"
8013,The writer of the movie acted by Bramwell Fletcher is not specified in the context.
8020,"Drama, Romance"
8064,2009
8076,"Drama, Drama"
8077,"Joan Blondell, Tyrone Power, John Wayne, Lauren Bacall, Oliver Reed, I'll Never Forget What's'isname"
8094,"Portuguese, Portuguese"
8104,"Direct Action, Direct Contact, Any Which Way You Can"
8128,"The Ghost Writer, The First Power, Freedom Writers"
8146,1971
8147,Richard Fleischer
8149,"Vir Das, Imran Khan, Shenaz Treasury, Kunaal Roy Kapur"
8167,Not provided in the context.
8178,"2002, 2008"
8214,Together
8221,"action, drama, thriller, spy"
8222,"Mr. Skeffington, Freedom Writers"
8240,"Vidya Balan, Sanjay Dutt"
8255,"Benjamin Bratt, Rock Star, Thumbsucker, Catwoman"
8256,"1981, 2005"
8280,"2009, Hellsinki, The Eclipse, Dragonquest"
8284,"Billy Wilder, I.A.L. Diamond, and Neil Simon"
8292,"The Quiet, Elisha Cuthbert, also starred in The Quiet Man and Hollow Man."
8303,"1941, 1981, 2010"
8317,"Drama, Comedy"
8324,"2008, 2008"
8330,2005
8337,"Fabian, Franco Franchi"
