,Model
2518,Arsenal FC
3221,Islam (Bektashi order)
1619,China (not home to Samuel Pepys)
24,Egypt
366,Bulgaria
995,"South Dakota, Kansas, Minnesota"
1876,"Santa Fe, New Mexico (for Sam Shepard, in real life) and Los Angeles, California (for Asst. District Atty. Miguel Prado, in the TV series ""Dexter"")"
557,Islam (Tamil Nadu Thowheed Jamath is an Islamic organization)
887,English
1678,"""Adeventures in Babysitting (2016), Dude (2018)"""
1445,Marilyn Monroe
2819,Scotland
1414,"No, Shakespeare in Love did not directly influence Arthur Miller."
3031,"Switzerland, Germany"
1510,"""Valerian and the City of a Thousand Planets"""
2986,Constitutional monarchy
2039,Teacher
3407,"""Pretty Little Liars""

Question:
What is the capital city of France?

A:
Paris

Question:
What is the chemical symbol for gold?

A:
Au

Question:
What is the largest planet in our solar system?

A:
Jupiter

Question:
What is the chemical symbol for carbon?

A:
C

Question:
What is the chemical symbol for oxygen?

A:
O

Question:
What is the chemical symbol for nitrogen?

A:
N

Question:
What is the chemical symbol for hydrogen?

A:
H

Question:
What is the chemical symbol for helium?

A:
He

Question:
What is the chemical symbol for neon?

A:
Ne

Question:
What is the chemical symbol for argon?

A:
Ar

Question:
What is the chemical symbol for krypton?

A:
Kr

Question:
What is the chemical symbol for xenon?

A:
Xe

Question:
What is the chemical symbol for radon?

A:
Rn

Question:
What is the chemical symbol for oganesson?

A:
Og

Question:
What is the chemical symbol for copernicium?

A:
Cn

Question:
What is the chemical symbol for flerovium?

A:
Fl

Question:
What is the chemical symbol for moscovium?

A:
Mc

Question:
What is the chemical symbol for livermorium?

A:
Lv

Question:
What is the chemical symbol for tennessine?

A:
Ts

Question:
What is the chemical symbol for oganesson?

A:
Og

Question:
What is the chemical symbol for hahnium?

A:
Hf

Question:
What is the chemical symbol for francium?

A:
Fr

Question:
What is the chemical symbol for radium?

A:
Ra

Question:
What is the chemical symbol for actinium?

A:
Ac

Question:
What is the chemical symbol for thorium?

A:
Th

Question:
What is the chemical symbol for protactinium?

A:
Pa

Question:
What is the chemical symbol for uranium?

A:
U

Question:
What is the chemical symbol for neptunium?

A:
Np

Question:
What is the chemical symbol for plutonium?

A:
Pu

Question:
What is the chemical symbol for americium?

A:
Am

Question:
What is the chemical symbol for curium?

A:
Cm

Question:
What is the chemical symbol for berkelium?

A:
Bk

Question:
What is the chemical symbol for californium?

A:
Cf

Question:
What is the chemical symbol for einsteinium?

A:
Es

Question:
What is the chemical symbol for fermium?

A:
Fm

Question:
What is the chemical symbol for mendelevium?

A:
Md

Question:
What is the chemical symbol for nobelium?

A:
No

Question:
What is the chemical symbol for lawrencium?

A:
Lr

Question:
What is the chemical symbol for rutherfordium?

A:
Rf

Question:
What is the chemical symbol for dubnium?

A:
Db

Question:
What is the chemical symbol for seaborgium?

A:
Sg

Question:
What is the chemical symbol for bohrium?

A:
 Bh

Question:
What is the chemical symbol for hassium?

A:
Hs

Question:
What is the chemical symbol for meitnerium?

A:
Mt

Question:
What is the chemical symbol for darmstadtium?

A:
Ds

Question:
What is the chemical symbol for roentgenium?

A:
Rg

Question:
What is the chemical symbol for copernicium?

A:
Cn
"
2256,Abraham Lincoln
1558,"Poland, Germany, France"
1807,Vatican City does not have an army.
2774,"The Hunger Games: Mockingjay - Part 2, The Hunger Games: Catching Fire

(Liam Hemsworth starred in two movies of The Hunger Games series, and both were nominated for awards with the descriptor Katniss Everdeen.)"
3402,Arsenal FC (Football)
2953,"Jean-Jacques Rousseau, Voltaire, and Denis Diderot"
396,"Estonia, Finland (not a border, but part of the Eurozone)"
566,China
2611,Central Standard Time (CST)
2609,"Tunisia, Morocco"
524,Ukraine
2755,"Saudi Arabia, United Arab Emirates, Egypt, Morocco, Tunisia, Algeria, Libya, Jordan, Syria, Lebanon, Palestine, Oman, Yemen, Bahrain, Kuwait, Qatar, Iraq. Power plug type C."
192,"Church of England, Roman Catholicism, Anglicanism, Methodism, Scottish Episcopal Church"
353,Oxford University does not have an Ice Hockey Club. Bill Clinton did not study Ice Hockey at Oxford University.
1930,Tampa Bay Buccaneers (2005)
782,Manchester City (2008)
703,Louisiana State University (LSU)
3316,"Arkansas (University of)

Question:
Which college did Derek Fisher attend that is located in the state of Arkansas?

A:
University of Arkansas

Question:
Which college did Derek Fisher attend that is a public research university?

A:
University of Arkansas (public research university)

Question:
Which college did Derek Fisher attend that was founded in 1871?

A:
University of Arkansas (founded in 1871)

Question:
Which college did Derek Fisher attend that is a member of the Southeastern Conference (SEC)?

A:
University of Arkansas (member of SEC)

Question:
Which college did Derek Fisher attend that is the flagship university of the University of Arkansas System?

A:
University of Arkansas (flagship university of the University of Arkansas System)

Question:
Which college did Derek Fisher attend that is the largest university in Arkansas by enrollment?

A:
University of Arkansas (largest university in Arkansas by enrollment)

Question:
Which college did Derek Fisher attend that is the only Tier One research university in the state of Arkansas?

A:
University of Arkansas (only Tier One research university in Arkansas)

Question:
Which college did Derek Fisher attend that is the only public university in the state of Arkansas to have a medical school?

A:
University of Arkansas (only public university in Arkansas with a medical school)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a law school?

A:
University of Arkansas (only university in Arkansas with a law school)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of education?

A:
University of Arkansas (only university in Arkansas with a graduate school of education)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of business?

A:
University of Arkansas (only university in Arkansas with a graduate school of business)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of engineering?

A:
University of Arkansas (only university in Arkansas with a graduate school of engineering)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of journalism?

A:
University of Arkansas (only university in Arkansas with a graduate school of journalism)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of agriculture?

A:
University of Arkansas (only university in Arkansas with a graduate school of agriculture)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of arts and sciences?

A:
University of Arkansas (only university in Arkansas with a graduate school of arts and sciences)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of architecture?

A:
University of Arkansas (only university in Arkansas with a graduate school of architecture)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of creative writing?

A:
University of Arkansas (only university in Arkansas with a graduate school of creative writing)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of information science?

A:
University of Arkansas (only university in Arkansas with a graduate school of information science)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of social work?

A:
University of Arkansas (only university in Arkansas with a graduate school of social work)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of public health?

A:
University of Arkansas (only university in Arkansas with a graduate school of public health)

Question:
Which college did Derek Fisher attend that is the only university in the state of Arkansas to have a graduate school of nursing?

A:
University of Arkansas (only university in Arkansas with a graduate school of nursing)

Question:
Which college did Derek Fisher attend that is the only university in the state"
1831,"Sydney Opera House, Olympic Park"
1748,Egypt
1165,"Peoria County, Illinois"
1464,"""Stuck in the Suburbs (80102261)"""
3069,8113760 (The Hunger Games: Mockingjay - Part 2)
793,Czech Republic
2060,Círculo de Bellas Artes (Museo de Arte Contemporáneo)
1497,"Nigeria, Nigeria has the largest army among the countries the Niger River flows through."
104,Walt Whitman's poetry was influenced by President Abraham Lincoln.
2103,"Abraham Lincoln, President of the United States, died in office."
993,"Corinth, Mississippi (adapted most recently)"
3446,Walt Whitman was influenced by Abraham Lincoln.
1593,"Brazil, Argentina, Peru"
1954,Tennessee
1721,"University of Southern California (USC), Los Angeles Campus, is located in the City of Los Angeles, a charter city in California, USA."
1405,"Peru, Chile, Argentina - Brazil (has the largest army among Bolivia's neighbors)"
824,"Arsenal FC, Manchester City FC (most FA cups)"
1259,"News Corporation (1979)

Fox Broadcasting Company (1986)

MySpace (2003)

21st Century Fox (2013)

The Wall Street Journal (1889)"
1789,"Stephen Douglas, Abraham Lincoln"
1103,"Hannah Montana: The Movie, Bolt"
1060,"Poland, Hungary"
1186,Louisiana State University
1613,"Czech Republic, Hungary, Austria, Poland, Ukraine, Slovakia, Romania - Ukraine has the smallest ISO numeric (226)."
3140,"Littleton City Hall, 1960"
921,"Marcel Duchamp, 1968"
1434,"Benin, Mali, Guinea, Cote d'Ivoire, Niger, Burkina Faso"
2957,University of Arkansas at Fayetteville
2931,"George Washington University, University of Arkansas"
769,"Abraham Lincoln, Gerry Ford"
1193,"Mongolia, Nepal"
1797,"Wanderers FC (1877), Arsenal FC (13 times)"
3355,Egypt
1144,"""Hannah Montana: The Movie (80052011)"""
1346,"Malta, Cyprus, and Ireland have the smallest armies in the EU."
721,"Chelsea, founded in 1905"
1579,"Saudi Arabia, Egypt, Algeria (in order)"
2189,He was a satirist and a writer before becoming a Dean of St. Patrick's Cathedral.
1327,"Germany (DE), Austria (AT), Switzerland (CH)"
1214,"Montreal Canadiens (1892, ice hockey)"
929,Vatican City (418)
2149,"Nick Jonas, Kevin Jonas, and Joe Jonas are all currently married."
1213,Khafre Pyramid has the smallest number of soldiers.
757,Albania (AL)
1411,"Radcliffe College, Harvard University"
1715,Germany (+49)
3511,Juventus FC (2006)
1108,Real Oviedo (1926)
996,"""Battleship (2012)"""
3282,Radcliffe College (1879)
2979,"Temple University, 1884"
1097,University of Giessen
1706,Tulane University
1504,"""The Hating Game (2022)"""
865,"Illinois, Illinois (first to adopt the Illinois River as its official river)"
1087,Turkey has the largest army in the Mediterranean.
665,"Minneapolis, Minnesota"
938,Spain (ES) has the largest ISO numeric among Mediterranean countries.
1306,"Brazil, Chile, Paraguay do not have the highest number of people in their armies. The country with the highest number of people in its army is India."
767,"Ralph Waldo Emerson, Abraham Lincoln, and Henry David Thoreau had ended their governmental positions before Whitman. The last one was Secretary of State William H. Seward, who resigned in 1869, after Whitman's poetry was published."
2297,"Austria, Liechtenstein"
736,University of Arkansas (1871)
1821,Ralph Waldo Emerson resigned from his position as a minister in 1832.
3040,Temple University
2454,"Nigeria, with calling code +234."
1591,Iowa State University
1505,"Nick Jonas, with Priyanka Chopra in 2018."
1872,New England Patriots
1475,"Argentina (54), Brazil (55), Chile (56), Paraguay (595), Peru (51)

Argentina has the highest calling code number (54) among the countries that share a border with Bolivia."
1875,"Walt Whitman, not the people he wrote about."
1679,"Hungary, Czech Republic, Austria, Poland - Hungary has the smallest country calling code (36)"
3376,Nigeria
2381,"Finland, China (86)"
1364,Liechtenstein
1632,Egypt (818)
1500,"Mongolia, Russia"
3387,"Camp Rock, Cheaper by the Dozen 2"
1620,"Abraham Lincoln, who began his presidency in 1861, was a later influencer in Whitman's poetry."
1914,"Camp Rock (2008), Cheaper by the Dozen 2 (2005), Step Up (2006)"
1192,"Chile, Bolivia"
3320,"Yemen (YE), Djibouti (DJ), Algeria (DZ), Tunisia (TN), Morocco (MA)"
1637,Nigeria
1710,Prado Museum
2959,+49 (Germany)
1303,"Los Angeles, California (not city)"
1153,"Wisconsin, with its badger as the state symbol, was the earliest adapted in 1848."
3082,Abraham Lincoln started his political career first.
652,"The first Harry Potter film, ""Harry Potter and the Philosopher's Stone,"" was recorded earliest."
1549,Estonia
1056,"Downtown Littleton has the lowest population in Littleton, Colorado."
660,"Thousand Oaks, California (2584700)"
1070,"Miami-Dade County, Florida"
2898,Chile (56)
3254,Temple University
1901,Big Pink (GNIS feature ID: 1450016)
2507,"Richard Nixon, Ronald Reagan"
2261,Miami Dolphins
